batch_index,batch_size_videos,model_boundary_cuda_ms,preprocessing_ms,host_to_device_ms,component_sum_decode_processor_transfer_model_ms,vision_block0_input_shape,language_block0_input_shape
232,2,60.73139190673828,184.54433977603912,10.912977159023285,256.1887088418007,"[3136, 1024]","[2, 446, 2048]"
233,2,60.94950485229492,53.48130315542221,10.680146515369415,125.11095452308655,"[3136, 1024]","[2, 446, 2048]"
234,2,60.3770866394043,50.313740968704224,10.502927005290985,121.1937546133995,"[3136, 1024]","[2, 446, 2048]"
235,2,60.699649810791016,53.59220504760742,10.285697877407074,124.57755273580551,"[3136, 1024]","[2, 446, 2048]"
236,2,60.937217712402344,60.240112245082855,10.313473641872406,131.4908035993576,"[3136, 1024]","[2, 446, 2048]"
237,2,60.97305679321289,55.31519651412964,10.40755957365036,126.69581288099289,"[3136, 1024]","[2, 446, 2048]"
238,2,60.683265686035156,53.207993507385254,10.35570353269577,124.24696272611618,"[3136, 1024]","[2, 446, 2048]"
239,2,62.30323028564453,54.72765117883682,10.391302406787872,127.42218387126923,"[3136, 1024]","[2, 446, 2048]"
240,2,60.706817626953125,51.806703209877014,11.757679283618927,124.27120012044907,"[3136, 1024]","[2, 446, 2048]"
241,2,60.669952392578125,55.612459778785706,11.296667158603668,127.5790793299675,"[3136, 1024]","[2, 446, 2048]"
242,2,60.97100830078125,55.78631907701492,11.52694970369339,128.28427708148956,"[3136, 1024]","[2, 446, 2048]"
243,2,60.9249267578125,56.0150220990181,11.333480477333069,128.27342933416367,"[3136, 1024]","[2, 446, 2048]"
244,2,60.638206481933594,52.394889295101166,11.8015855550766,124.83468133211136,"[3136, 1024]","[2, 446, 2048]"
245,2,60.7088623046875,51.31898075342178,11.70029491186142,123.7281379699707,"[3136, 1024]","[2, 446, 2048]"
246,2,60.76620864868164,50.539106130599976,11.531814932823181,122.8371297121048,"[3136, 1024]","[2, 446, 2048]"
247,2,61.953025817871094,51.25574767589569,11.56015694141388,124.76893043518066,"[3136, 1024]","[2, 446, 2048]"
248,2,61.039615631103516,51.835715770721436,11.733241379261017,124.60857278108597,"[3136, 1024]","[2, 446, 2048]"
249,2,61.04576110839844,57.45764076709747,11.712871491909027,130.21627336740494,"[3136, 1024]","[2, 446, 2048]"
250,2,60.84812927246094,58.48705768585205,11.798158288002014,131.133345246315,"[3136, 1024]","[2, 446, 2048]"
251,2,60.91775894165039,56.19443953037262,11.652067303657532,128.76426577568054,"[3136, 1024]","[2, 446, 2048]"
252,2,60.92697525024414,52.00328677892685,11.423997581005096,124.35425961017609,"[3136, 1024]","[2, 446, 2048]"
253,2,60.95974349975586,54.43313717842102,11.390753090381622,126.7836337685585,"[3136, 1024]","[2, 446, 2048]"
254,2,60.7457275390625,56.70534819364548,11.636972427368164,129.08804816007614,"[3136, 1024]","[2, 446, 2048]"
255,2,60.9986572265625,50.918690860271454,12.95597106218338,124.87331914901733,"[3136, 1024]","[2, 446, 2048]"
256,2,61.081600189208984,51.96147412061691,11.333413422107697,124.3764877319336,"[3136, 1024]","[2, 446, 2048]"
257,2,60.75494384765625,54.54636365175247,10.983899235725403,126.28520673513412,"[3136, 1024]","[2, 446, 2048]"
258,2,60.862464904785156,55.33140152692795,11.311843991279602,127.5057104229927,"[3136, 1024]","[2, 446, 2048]"
259,2,60.47539138793945,53.35932970046997,11.368870735168457,125.20359182357788,"[3136, 1024]","[2, 446, 2048]"
260,2,60.52454376220703,52.856892347335815,11.261433362960815,124.64286947250366,"[3136, 1024]","[2, 446, 2048]"
261,2,61.00582504272461,52.17866599559784,11.163681745529175,124.34817278385162,"[3136, 1024]","[2, 446, 2048]"
262,2,62.50086212158203,50.49078166484833,11.492572724819183,124.48421651124954,"[3136, 1024]","[2, 446, 2048]"
263,2,60.81331253051758,55.171042680740356,11.455193161964417,127.43954837322235,"[3136, 1024]","[2, 446, 2048]"
264,2,60.87782287597656,51.45901441574097,11.297278106212616,123.63411539793015,"[3136, 1024]","[2, 446, 2048]"
265,2,60.76108932495117,55.82419037818909,11.23759150505066,127.82287120819092,"[3136, 1024]","[2, 446, 2048]"
266,2,60.71500778198242,47.286950051784515,11.19619607925415,119.19815391302109,"[3136, 1024]","[2, 446, 2048]"
267,2,60.63206481933594,50.10264366865158,11.260248720645905,121.99495720863342,"[3136, 1024]","[2, 446, 2048]"
268,2,60.56857681274414,53.38925123214722,11.249758303165436,125.2075863480568,"[3136, 1024]","[2, 446, 2048]"
269,2,60.869632720947266,48.439860343933105,11.175446212291718,120.48493927717209,"[3136, 1024]","[2, 446, 2048]"
270,2,62.430206298828125,53.55723202228546,11.24681532382965,127.23425364494324,"[3136, 1024]","[2, 446, 2048]"
271,2,60.862464904785156,56.83407932519913,11.522211134433746,129.21875536441803,"[3136, 1024]","[2, 446, 2048]"
272,2,60.73344039916992,48.45719784498215,11.345528066158295,120.53616631031036,"[3136, 1024]","[2, 446, 2048]"
273,2,61.17478561401367,62.60061264038086,9.749501943588257,133.5249001979828,"[3136, 1024]","[2, 446, 2048]"
274,2,60.94847869873047,53.98488789796829,9.899966418743134,124.8333330154419,"[3136, 1024]","[2, 446, 2048]"
275,2,61.15020751953125,55.40964752435684,9.9039226770401,126.46377772092819,"[3136, 1024]","[2, 446, 2048]"
276,2,61.023231506347656,52.62216180562973,9.719766676425934,123.36515998840332,"[3136, 1024]","[2, 446, 2048]"
277,2,61.16454315185547,58.103352785110474,11.18922233581543,130.45711827278137,"[3136, 1024]","[2, 446, 2048]"
278,2,60.92185592651367,54.973095655441284,11.084429919719696,126.97938150167465,"[3136, 1024]","[2, 446, 2048]"
